#OTU ID,LTEE.5..1,LTEE.5..2,LTEE.5..8,LTEE2.5.13,LTEE.5..4,LTEE.5..5,LTEE5.11,LTEE.5..6,LTEE.5..7,LTEE5.12,LTEE.5..3,LTEE5.9,LTEE.6..1,LTEE.6..2,LTEE.6..8,LTEE2.6.13,LTEE.6..4,LTEE.6..5,LTEE.6..6,LTEE.6..7,LTEE6.12,LTEE.6..3,LTEE6.9,LTEE7.2,LTEE.7..1,LTEE7.4,LTEE7.5,LTEE.7..6,LTEE7.3,LTEE.8..1,LTEE.8..2,LTEE.8..8,LTEE2.8.13,LTEE.8..4,LTEE.8..5,LTEE8.11,LTEE.8..6,LTEE.8..7,LTEE8.12,LTEE.8..3,LTEE8.9,LTEE.9..1,LTEE.9..2,LTEE.9..8,LTEE2.9.13,LTEE.9..4,LTEE.9..5,LTEE9.11,LTEE.9..7,LTEE2.9.12,LTEE.9..3,LTEE9.9,LTEE.13..1,LTEE.13..2,LTEE.13..8,LTEE.13..4,LTEE.13..5,LTEE13.11,LTEE.13..6,LTEE.13..7,LTEE.13..3,LTEE13.9,LTEE.16..1,LTEE.16..2,LTEE.16..8,LTEE.16..4,LTEE.16..5,LTEE16.11,LTEE.16..6,LTEE.16..7,LTEE2.16.12,LTEE.16..3,LTEE16.9,LTEE17.8,LTEE2.17.13,LTEE17.4,LTEE17.5,LTEE2.17.11,LTEE17.6,LTEE17.7,LTEE2.17.12,LTEE17.3,LTEE2.17.9,MEAN
235695,0.044827586,0.6,26.19310345,30.30689655,0.117241379,0.048275862,41.22758621,0.04137931,24.56551724,21.22758621,1.110344828,36.77586207,0.027586207,0.768965517,26.09655172,61.01034483,0.1,0.331034483,0.062068966,35.48275862,34.3137931,1.068965517,40.26551724,0.137931034,0.027586207,0.072413793,0.089655172,0.048275862,0.172413793,0.062068966,0.065517241,17.90689655,19.41724138,0.020689655,0.162068966,27.29310345,0.110344828,4.820689655,0.024137931,0.655172414,40.22413793,0.086206897,0.155172414,21.43793103,14.79655172,0.031034483,0.14137931,26.10689655,25.43793103,0.034482759,0.606896552,29.61034483,0.04137931,0.713793103,20.94827586,0.072413793,0.237931034,39.81724138,0.468965517,14.74827586,1.068965517,30.48965517,0.051724138,0.8,31.71034483,0.024137931,0.068965517,46.1137931,0.334482759,15.64827586,9.920689655,0.410344828,9.106896552,35.21034483,14.12758621,0.1,0.175862069,53.92413793,0.479310345,40.13793103,21.41034483,0.575862069,13.74827586,12.21960947
4378239,0.027586207,15.55172414,1.734482759,1.789655172,16.45172414,0.027586207,2.879310345,0.010344828,1.751724138,1.813793103,29.97586207,2.344827586,0.010344828,20.78965517,1.64137931,3.306896552,10.60689655,23.76896552,0.45862069,3.055172414,2.472413793,33.18965517,2.162068966,3.513793103,0.010344828,16.32068966,3.748275862,0.85862069,5.606896552,0.013793103,1.468965517,1.803448276,1.265517241,0.017241379,3.020689655,1.317241379,1.793103448,0.368965517,0.327586207,26.07931034,2.55862069,1.134482759,3.751724138,0.827586207,0.555172414,0.024137931,20.65172414,2.851724138,1.579310345,0.051724138,21.44482759,2.131034483,0.020689655,25.08275862,1.113793103,0.051724138,19.57586207,3.406896552,12.14827586,1.020689655,34.11724138,1.875862069,0.055172414,26.58965517,1.889655172,0.027586207,7.993103448,2.455172414,11.01724138,1.334482759,0.448275862,10.77586207,0.503448276,1.889655172,0.74137931,0.04137931,16.72758621,2.517241379,8.768965517,2.051724138,1.417241379,28.15862069,0.706896552,6.330619028
4468125,0.003448276,2.037931034,0.044827586,0.044827586,1.327586207,0.003448276,0.255172414,0.003448276,0.065517241,0.065517241,4.131034483,0.024137931,0.010344828,2.05862069,0.048275862,0.168965517,3.903448276,9.793103448,0.124137931,0.072413793,0.082758621,5.048275862,0.027586207,0.817241379,0,3.755172414,0.5,0.165517241,0.579310345,0.006896552,0.786206897,0.048275862,0.051724138,0,0.620689655,0.093103448,0.034482759,0.024137931,0.096551724,13.73793103,0.182758621,0.396551724,0.85862069,0.051724138,0.013793103,0.006896552,8.124137931,0.14137931,0.093103448,0,2.124137931,0.093103448,0.003448276,4.548275862,0.031034483,0.062068966,3.14137931,0.127586207,1.268965517,0.037931034,4.85862069,0.034482759,0.006896552,6.324137931,0.113793103,0,4.317241379,0.155172414,1.572413793,0.051724138,0.006896552,0.872413793,0.017241379,0.05862069,0.010344828,0.006896552,4.627586207,0.075862069,0.551724138,0.096551724,0.020689655,3.010344828,0.034482759,1.190278355
4473756,0,2.024137931,0.003448276,0.093103448,0.524137931,0.003448276,0.037931034,0,0.027586207,0.020689655,6.255172414,0.037931034,0,2.706896552,0.031034483,0.086206897,0.344827586,5.479310345,0.35862069,0.04137931,0.017241379,6.517241379,0.027586207,0.472413793,0,0.548275862,0.065517241,0.682758621,0.706896552,0,0.320689655,0.013793103,0.020689655,0,0.079310345,0.034482759,0.889655172,0.010344828,0.127586207,5.85862069,0.072413793,0.482758621,0.55862069,0.010344828,0.003448276,0,0.662068966,0.020689655,0.024137931,0.013793103,3.468965517,0.037931034,0.003448276,3.982758621,0.006896552,0.089655172,0.610344828,0.010344828,7.727586207,0.013793103,5.813793103,0.037931034,0.003448276,4.534482759,0.034482759,0,0.293103448,0.082758621,1.931034483,0.006896552,0.010344828,1.251724138,0.006896552,0.034482759,0.020689655,0.003448276,0.54137931,0.093103448,1.862068966,0.051724138,0.031034483,3.606896552,0.020689655,0.873992522
denovo80856,0,0.168965517,0.282758621,0.634482759,0.096551724,0,0.048275862,0,0.306896552,0.365517241,0.006896552,0.206896552,0,0.306896552,0.472413793,0.048275862,0.075862069,0.024137931,0.034482759,0.124137931,0.124137931,0.04137931,0.451724138,0.144827586,0,0.04137931,0.075862069,0.044827586,0.193103448,0,0.065517241,0.548275862,0.955172414,0.003448276,0.055172414,0.320689655,0.089655172,0.327586207,0.037931034,0.027586207,0.055172414,0.068965517,0.162068966,0.275862069,0.903448276,0,0.017241379,0.05862069,0.35862069,0.003448276,0.151724138,0.25862069,0,0.082758621,0.362068966,0,0.037931034,0.024137931,0.04137931,0.431034483,0.006896552,0.179310345,0.003448276,0.051724138,0.351724138,0,0.079310345,0.096551724,0.206896552,0.462068966,0.520689655,0.289655172,0.496551724,0.389655172,0.862068966,0,0.055172414,0.165517241,0.186206897,0.203448276,0.9,0.072413793,0.851724138,0.198504362
4350881,0,0.031034483,0.375862069,0.586206897,0.051724138,0,0.524137931,0,0.182758621,0.268965517,0.14137931,0.606896552,0,0.068965517,0.375862069,1.075862069,0.017241379,0.051724138,0,0.479310345,0.310344828,0.131034483,0.617241379,0.017241379,0,0.044827586,0.013793103,0,0.034482759,0.003448276,0.010344828,0.382758621,0.172413793,0,0.006896552,0.310344828,0.013793103,0.065517241,0,0.089655172,0.634482759,0.010344828,0.010344828,0.155172414,0.248275862,0,0.010344828,0.372413793,0.237931034,0.003448276,0.068965517,0.403448276,0,0.086206897,0.24137931,0,0.082758621,0.424137931,0.055172414,0.265517241,0.14137931,0.382758621,0,0.093103448,0.417241379,0,0.006896552,0.613793103,0.04137931,0.24137931,0.175862069,0.04137931,0.106896552,0.537931034,0.337931034,0,0.027586207,0.813793103,0.065517241,0.451724138,0.35862069,0.075862069,0.186206897,0.186622351
3979725,0,0.448275862,0.003448276,0,0.065517241,0,0,0,0.003448276,0.013793103,1.006896552,0.006896552,0.003448276,0.668965517,0.003448276,0.020689655,0.027586207,0.131034483,0.003448276,0.010344828,0.017241379,0.889655172,0.010344828,0.1,0,0.017241379,0.010344828,0.020689655,0.148275862,0,0.013793103,0.013793103,0.006896552,0,0.013793103,0.003448276,0.04137931,0.003448276,0.003448276,0.593103448,0.003448276,0.017241379,0.082758621,0.003448276,0.006896552,0.003448276,0.051724138,0.006896552,0.006896552,0,0.362068966,0,0,0.496551724,0.006896552,0,0.093103448,0.034482759,0.313793103,0.003448276,0.810344828,0.013793103,0.003448276,0.731034483,0.013793103,0,0.017241379,0.031034483,0.172413793,0.006896552,0,0.355172414,0.006896552,0.003448276,0,0,0.062068966,0.003448276,0.213793103,0.013793103,0.006896552,0.506896552,0,0.10589946
4298361,0,0.003448276,0.05862069,0.406896552,0.003448276,0,0.193103448,0,0.079310345,0.124137931,0,0.168965517,0,0.003448276,0.05862069,0.996551724,0,0,0,0.096551724,0.203448276,0.006896552,0.172413793,0,0,0,0,0,0,0,0,0.044827586,0.268965517,0,0,0.124137931,0.003448276,0.024137931,0.006896552,0.003448276,0.189655172,0,0,0.065517241,0.275862069,0,0,0.117241379,0.103448276,0,0.006896552,0.124137931,0,0.003448276,0.062068966,0,0.006896552,0.203448276,0,0.051724138,0.003448276,0.137931034,0.003448276,0.006896552,0.103448276,0,0.003448276,0.231034483,0,0.044827586,0.148275862,0,0.027586207,0.148275862,0.155172414,0,0,0.775862069,0.006896552,0.14137931,0.3,0,0.165517241,0.080307437
denovo16474,0,0.006896552,0.193103448,0.082758621,0,0,0.117241379,0,0.1,0.182758621,0.010344828,0.086206897,0,0.020689655,0.144827586,0.144827586,0.003448276,0,0.006896552,0.144827586,0.1,0.006896552,0.172413793,0.027586207,0,0,0,0.010344828,0.017241379,0,0.006896552,0.196551724,0.389655172,0,0,0.217241379,0.003448276,0.086206897,0,0,0.165517241,0.006896552,0.013793103,0.113793103,0.251724138,0,0.003448276,0.103448276,0.2,0,0.027586207,0.151724138,0,0.010344828,0.172413793,0,0.003448276,0.055172414,0.013793103,0.14137931,0.003448276,0.106896552,0,0.010344828,0.113793103,0,0,0.072413793,0.006896552,0.134482759,0.127586207,0.031034483,0.113793103,0.113793103,0.186206897,0.003448276,0,0.082758621,0.027586207,0.131034483,0.279310345,0.010344828,0.310344828,0.069630245
denovo38936,0,0.203448276,0,0.010344828,0.093103448,0.003448276,0,0,0,0,0.389655172,0.003448276,0,0.3,0.003448276,0.006896552,0.15862069,0.155172414,0.003448276,0.003448276,0,0.389655172,0,0.072413793,0,0.068965517,0.024137931,0.003448276,0.051724138,0,0.027586207,0,0,0,0.017241379,0,0,0,0,0.493103448,0.003448276,0.006896552,0.068965517,0,0.003448276,0,0.155172414,0,0.003448276,0,0.162068966,0,0,0.344827586,0,0,0.206896552,0,0.024137931,0.003448276,0.386206897,0,0,0.444827586,0.006896552,0,0.113793103,0,0.065517241,0,0,0.120689655,0,0.003448276,0,0,0.189655172,0,0.020689655,0,0,0.206896552,0,0.060531782
denovo36375,0,0.134482759,0,0.013793103,0.055172414,0,0.031034483,0,0,0.003448276,0.286206897,0.003448276,0,0.206896552,0,0.017241379,0.086206897,0.096551724,0,0.003448276,0.006896552,0.286206897,0.006896552,0.051724138,0,0.055172414,0.017241379,0,0.044827586,0,0.020689655,0.003448276,0.003448276,0,0.017241379,0.013793103,0,0,0,0.486206897,0.017241379,0.006896552,0.044827586,0,0,0,0.168965517,0.017241379,0.006896552,0,0.113793103,0.006896552,0,0.268965517,0,0,0.15862069,0.013793103,0.024137931,0.003448276,0.306896552,0.003448276,0,0.324137931,0.017241379,0,0.068965517,0.013793103,0.05862069,0.010344828,0,0.065517241,0,0.006896552,0,0,0.113793103,0.013793103,0.024137931,0.006896552,0,0.082758621,0,0.047237225
denovo9991,0,0.179310345,0.017241379,0.006896552,0.14137931,0,0.017241379,0,0.010344828,0.010344828,0.165517241,0.013793103,0,0.186206897,0.010344828,0,0.079310345,0.037931034,0.010344828,0.006896552,0,0.051724138,0,0.096551724,0,0.15862069,0.068965517,0.017241379,0.134482759,0,0.027586207,0.024137931,0.04137931,0,0.04137931,0.024137931,0.027586207,0.013793103,0.006896552,0.137931034,0.017241379,0.031034483,0.096551724,0.006896552,0.010344828,0,0.05862069,0.04137931,0.017241379,0,0.151724138,0,0,0.14137931,0.006896552,0,0.203448276,0.003448276,0.048275862,0.027586207,0.113793103,0.006896552,0,0.131034483,0.017241379,0,0.072413793,0.010344828,0.124137931,0.006896552,0.013793103,0.193103448,0.003448276,0.006896552,0.003448276,0,0.086206897,0.006896552,0.193103448,0.010344828,0.010344828,0.068965517,0.010344828,0.044786041
130455,0,0.144827586,0,0,0.065517241,0,0,0,0,0,0.306896552,0,0,0.144827586,0,0,0.096551724,0.089655172,0,0,0,0.293103448,0.003448276,0.027586207,0,0.020689655,0.010344828,0,0.037931034,0,0.013793103,0,0,0,0.017241379,0,0,0,0,0.468965517,0,0.010344828,0.031034483,0,0,0,0.168965517,0,0,0,0.055172414,0,0,0.244827586,0,0,0.144827586,0,0.010344828,0,0.313793103,0,0,0.327586207,0,0,0.044827586,0,0.051724138,0,0,0.062068966,0,0,0,0,0.127586207,0,0.020689655,0,0,0.103448276,0.003448276,0.041711674
137981,0,0,0.048275862,0.062068966,0.006896552,0.006896552,0.124137931,0,0.089655172,0.031034483,0,0.1,0,0,0.068965517,0.14137931,0,0,0,0.120689655,0.055172414,0,0.034482759,0,0,0,0,0,0,0,0,0.051724138,0.027586207,0,0,0.137931034,0,0.020689655,0,0,0.179310345,0,0,0.079310345,0.017241379,0,0,0.155172414,0.079310345,0,0,0.103448276,0.003448276,0,0.027586207,0,0,0.089655172,0,0.020689655,0,0.068965517,0,0,0.131034483,0.003448276,0,0.193103448,0,0.048275862,0.010344828,0,0.020689655,0.079310345,0.013793103,0,0,0.068965517,0,0.24137931,0.034482759,0,0.037931034,0.034150395
denovo35285,0,0.068965517,0.010344828,0.017241379,0.075862069,0,0,0,0.010344828,0.006896552,0.034482759,0.006896552,0,0.137931034,0,0,0.079310345,0.034482759,0.020689655,0,0,0.027586207,0.027586207,0.089655172,0,0.04137931,0.062068966,0.013793103,0.134482759,0,0.051724138,0.013793103,0.013793103,0,0.04137931,0.017241379,0.020689655,0.003448276,0.006896552,0.010344828,0.003448276,0.024137931,0.103448276,0.003448276,0.020689655,0,0.017241379,0.006896552,0.006896552,0,0.05862069,0.003448276,0,0.062068966,0.006896552,0,0.024137931,0,0.04137931,0.006896552,0.013793103,0.013793103,0,0.210344828,0.006896552,0,0.068965517,0,0.113793103,0.020689655,0.017241379,0.117241379,0.006896552,0.006896552,0.017241379,0,0.065517241,0.006896552,0.103448276,0,0.034482759,0.051724138,0.024137931,0.028541753
denovo79939,0,0.106896552,0.003448276,0.013793103,0.05862069,0,0,0,0.010344828,0.006896552,0.003448276,0.003448276,0,0.120689655,0.003448276,0,0.020689655,0.031034483,0.013793103,0.003448276,0.003448276,0.027586207,0.003448276,0.079310345,0,0.065517241,0.034482759,0.010344828,0.082758621,0,0.048275862,0.017241379,0.010344828,0,0.034482759,0.006896552,0.010344828,0.006896552,0.006896552,0.031034483,0,0.010344828,0.082758621,0.003448276,0.013793103,0,0,0,0.010344828,0,0.072413793,0.003448276,0,0.05862069,0.006896552,0,0.017241379,0,0.020689655,0.003448276,0.003448276,0.006896552,0,0.051724138,0.003448276,0,0.044827586,0,0.079310345,0.017241379,0.006896552,0.189655172,0.010344828,0.010344828,0.013793103,0,0.031034483,0,0.065517241,0.003448276,0.006896552,0.013793103,0.010344828,0.02110511
denovo55484,0,0.034482759,0.013793103,0.010344828,0.037931034,0,0.017241379,0,0.006896552,0.003448276,0.093103448,0.017241379,0,0.072413793,0.006896552,0.04137931,0.027586207,0,0,0.013793103,0.006896552,0.055172414,0.010344828,0,0,0.04137931,0.006896552,0,0.006896552,0,0,0.006896552,0.003448276,0,0.003448276,0,0,0.003448276,0,0.037931034,0.006896552,0,0,0.003448276,0,0,0.048275862,0.020689655,0.003448276,0,0.037931034,0.010344828,0,0.068965517,0,0,0.068965517,0.024137931,0,0.006896552,0.103448276,0.013793103,0,0.062068966,0.003448276,0,0.003448276,0.024137931,0.006896552,0,0,0.013793103,0,0.003448276,0,0,0.051724138,0.010344828,0,0.013793103,0,0.055172414,0,0.014997923
denovo44378,0,0,0.017241379,0.006896552,0,0,0.065517241,0,0.017241379,0.017241379,0.017241379,0.037931034,0,0.003448276,0.020689655,0.137931034,0,0,0,0.048275862,0.024137931,0.020689655,0.106896552,0,0,0,0,0,0.003448276,0,0,0.013793103,0.013793103,0,0,0.013793103,0,0,0,0.010344828,0.082758621,0,0.003448276,0.006896552,0.006896552,0,0.003448276,0.04137931,0.013793103,0,0.017241379,0.048275862,0,0.017241379,0.006896552,0,0.003448276,0.037931034,0.003448276,0.017241379,0.020689655,0.04137931,0,0.010344828,0.034482759,0,0,0.04137931,0.003448276,0.013793103,0.006896552,0,0.010344828,0.037931034,0.003448276,0,0,0.027586207,0.003448276,0.04137931,0.020689655,0.006896552,0.003448276,0.014873286
160679,0,0.006896552,0.051724138,0,0,0,0.068965517,0,0,0,0.086206897,0,0,0.003448276,0.017241379,0,0,0,0,0,0,0.062068966,0,0,0,0,0,0,0.006896552,0,0.003448276,0.003448276,0,0,0,0.079310345,0,0,0,0.155172414,0,0,0,0.082758621,0,0,0,0.137931034,0,0,0.110344828,0,0,0.010344828,0.013793103,0,0,0,0,0,0.127586207,0,0,0.006896552,0.003448276,0,0,0.068965517,0,0,0,0.048275862,0,0,0,0,0,0.031034483,0,0,0,0.020689655,0,0.014540922
denovo11242,0,0,0.017241379,0.010344828,0,0,0.048275862,0,0.017241379,0.006896552,0.034482759,0.05862069,0,0.010344828,0.024137931,0.068965517,0,0.003448276,0,0.034482759,0.013793103,0.027586207,0.079310345,0,0,0,0,0,0,0,0,0.027586207,0,0,0,0.031034483,0,0.003448276,0,0.003448276,0.103448276,0,0,0,0,0,0.003448276,0.020689655,0.010344828,0,0.010344828,0.055172414,0,0.006896552,0.003448276,0,0,0.024137931,0.003448276,0.006896552,0.003448276,0.062068966,0,0.003448276,0.044827586,0,0,0.051724138,0,0.013793103,0.006896552,0.003448276,0.003448276,0.034482759,0.006896552,0,0,0.034482759,0,0.055172414,0.003448276,0.006896552,0.010344828,0.013419194
denovo52193,0,0.010344828,0.013793103,0.006896552,0.010344828,0,0.04137931,0,0.031034483,0.020689655,0.034482759,0.017241379,0,0.013793103,0.024137931,0.086206897,0,0.003448276,0,0.048275862,0.017241379,0.017241379,0.072413793,0.003448276,0,0,0,0.003448276,0.010344828,0,0.003448276,0.003448276,0.034482759,0,0.006896552,0.010344828,0.003448276,0.003448276,0,0.017241379,0.062068966,0,0.013793103,0.010344828,0.003448276,0,0,0.04137931,0.006896552,0,0.010344828,0.027586207,0,0.006896552,0.013793103,0,0.003448276,0.031034483,0.003448276,0.013793103,0.010344828,0.034482759,0,0.013793103,0.017241379,0,0,0.020689655,0.006896552,0.010344828,0.006896552,0.013793103,0,0.017241379,0.010344828,0,0,0.027586207,0.006896552,0.017241379,0.013793103,0,0.010344828,0.012712921
denovo30172,0,0.031034483,0,0,0.020689655,0,0,0,0,0,0.010344828,0,0,0.051724138,0,0,0.013793103,0.020689655,0.006896552,0,0,0.020689655,0,0.051724138,0,0.037931034,0.027586207,0.003448276,0.04137931,0,0.05862069,0,0,0,0.017241379,0,0,0.003448276,0.006896552,0.048275862,0,0.006896552,0.044827586,0,0.003448276,0,0.017241379,0,0,0,0.031034483,0,0,0.037931034,0,0,0.010344828,0,0.006896552,0,0.006896552,0,0,0.051724138,0.006896552,0,0.086206897,0,0.044827586,0.006896552,0,0.04137931,0,0,0,0,0.044827586,0,0.003448276,0.003448276,0,0.010344828,0,0.011300374
denovo30758,0,0.013793103,0.003448276,0.003448276,0.04137931,0,0.010344828,0,0.006896552,0.003448276,0.124137931,0.006896552,0,0.04137931,0.003448276,0.010344828,0.010344828,0.003448276,0,0,0,0.079310345,0.003448276,0,0,0.010344828,0,0,0.006896552,0,0.003448276,0,0,0,0,0.003448276,0,0,0,0.037931034,0,0,0.006896552,0,0,0,0.048275862,0,0,0,0.048275862,0.003448276,0,0.051724138,0.003448276,0,0.031034483,0,0.003448276,0,0.096551724,0,0,0.05862069,0,0,0.003448276,0.006896552,0.003448276,0,0,0.017241379,0,0.003448276,0.003448276,0,0.04137931,0.006896552,0.006896552,0.003448276,0,0.027586207,0.003448276,0.010926464
denovo73199,0,0,0,0,0,0,0,0,0,0,0,0,3.620689655,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782758621,0.089655172,0,0,0,0,0,0,0,0.193103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05650187
denovo40356,0,0,0,0,0,0,0,0,0,0,0,0,1.962068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093103448,0.024137931,0,0,0,0,0,0,0,0.010344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02571666
denovo62583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0.220689655,0.437931034,0,0,0,0.144827586,0.013793103,0,0,0,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089655172,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02322393
denovo28483,0,0,0,0,0,0,0,0,0,0,0,0,1.768965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021312838
denovo53733,0,0,0,0,0,0,0,0,0,0,0,0,0.906896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006896552,0.382758621,0,0,0,0.134482759,0.013793103,0,0,0.162068966,0.048275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020731201
554250,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0.506896552,0,0,0.144827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155172414,0.006896552,0,0,0,0,0,0.64137931,0,0.020689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017864562
denovo42557,0.010344828,0,0.003448276,0.003448276,0,0,0,0,0,0.027586207,0,0,0,0,0.003448276,0,0,0.003448276,0.003448276,0.024137931,0.031034483,0,0,0.003448276,0.006896552,0.003448276,0.003448276,0.168965517,0,0.020689655,0,0.010344828,0.003448276,0.010344828,0.003448276,0.006896552,0.262068966,0.024137931,0,0,0,0.003448276,0,0.013793103,0,0,0.003448276,0.003448276,0,0,0,0,0,0,0.010344828,0.003448276,0,0.017241379,0.05862069,0.031034483,0,0,0.106896552,0,0.044827586,0,0,0,0.013793103,0.003448276,0,0,0,0.010344828,0,0.148275862,0.003448276,0,0.003448276,0.04137931,0,0,0,0.013959285
125270,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0.634482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0.117241379,0,0,0,0.055172414,0.006896552,0.003448276,0,0.031034483,0.010344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0.037931034,0,0,0,0,0,0,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012214375
denovo12172,0,0,0,0,0,0,0,0,0,0,0,0,0.248275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493103448,0.234482759,0,0,0,0.017241379,0,0,0,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012131284
denovo23720,0,0,0,0,0,0,0,0,0,0,0,0,0.462068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293103448,0.089655172,0,0,0,0.04137931,0.010344828,0,0,0.037931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011258828
denovo9091,0,0,0,0,0,0,0,0,0,0,0,0,0.175862069,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403448276,0.1,0,0,0,0.082758621,0,0,0,0.048275862,0.010344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062068966,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010718737
847670,0,0.003448276,0,0,0,0,0,0,0,0,0,0,8.879310345,0,0,0,0,0,0,0,0.013793103,0,0,0,0,0,0,0,0,3.351724138,0,0,0,0,0.003448276,0,0.172413793,0,0.017241379,0,0,0.003448276,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150062318
4481624,0,0,0,0,0,0,0,0,0,0,0,0,6.724137931,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0.651724138,0.006896552,0,0.003448276,0,0.065517241,0,0.313793103,0,0.024137931,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0.003448276,0,0,0,0,0,0.003448276,0,0,0,0.003448276,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0.09410054
643362,0,0.003448276,0,0,0.003448276,0,0,0,0.010344828,0,0.124137931,0.006896552,1.54137931,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0.027586207,0.017241379,0.8,1.751724138,0,0.003448276,0.003448276,0.486206897,0.082758621,0.127586207,0,0.027586207,0.031034483,0.031034483,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0.006896552,0,0.227586207,0.017241379,0,0,0,0.013793103,0.006896552,0,0.003448276,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0.044827586,0,0,0,0,0.013793103,0.003448276,0.065392605
denovo2982,0,0,0.003448276,0,0,0,0,0,0,0,0,0.003448276,2.631034483,0,0.003448276,0,0.003448276,0,0,0,0.010344828,0,0,0,0,0,0,0,0,0.775862069,0.175862069,0,0,0,0.148275862,0.003448276,0.134482759,0,0.020689655,0.003448276,0,0,0,0,0.003448276,0.010344828,0,0,0,0,0,0,0,0,0,0.251724138,0.003448276,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0.003448276,0.050560864
676117,0,0,0.020689655,0,0,0,0.013793103,0,0.003448276,0,0.775862069,0,0,0.006896552,0.003448276,0,0,0,0,0,0,0.468965517,0,0,0.006896552,0,0,0,0.055172414,0,0,0,0,0,0,0.037931034,0,0,0,1.110344828,0,0.003448276,0,0.065517241,0,0,0,0.024137931,0,0,0.337931034,0,0.010344828,0.006896552,0.003448276,0,0,0,0,0,0.848275862,0,0,0.024137931,0,0,0,0.051724138,0,0,0,0.096551724,0,0,0,0,0,0.003448276,0,0,0,0.096551724,0,0.049106772
306704,0,0.003448276,0,0,0.027586207,0,0.068965517,0,0.010344828,0.003448276,0.051724138,0.04137931,1.348275862,0,0,0.006896552,0.003448276,0,0,0,0,0,0,0.003448276,0,0,0.003448276,0.082758621,0.010344828,0.227586207,0.544827586,0,0.013793103,0.006896552,0.110344828,0.168965517,0.1,0,0.048275862,0,0,0,0,0,0,0.037931034,0.010344828,0,0,0.003448276,0,0,0,0.034482759,0,0,0.124137931,0.044827586,0,0.003448276,0.006896552,0,0,0.006896552,0,0.006896552,0.006896552,0,0,0,0,0,0,0,0.003448276,0.124137931,0,0.324137931,0.003448276,0,0,0.013793103,0.013793103,0.044038222
